"VARIABLE1_LABEL","VARIABLE2_LABEL","EFFECT","EFFECT_L95","EFFECT_U95","N","P","P_FDR"
"atc_a04aa01","atc_a10bh01",0.674390073202139,0.240321731314227,1.89247126486003,57,0.454,0.586886738163746
"atc_a04aa01","atc_c07ab02",1.15817371173774,0.742887886917826,1.80561073909226,534,0.517,0.648480710659899
"atc_a04aa01","atc_h02aa02",0.00014363115588799,2.79017692280155e-63,7.39376373345032e+54,3,0.898,0.935676997680793
"atc_a04aa01","atc_c08ca05",0.819821616924003,0.112386233393309,5.98033641027694,51,0.845,0.898255538825554
"atc_a04aa01","atc_c07aa07",11.4108300764235,1.32108487018035,98.5606950560532,6,0.0269,0.0603997273966379
"atc_a04aa01","atc_n04ba02",0.488011804155339,0.151591653566427,1.57103320263335,70,0.229,0.346197002141328
"atc_a04aa01","atc_c10aa04",0.000975531580687274,5.90510966767425e-23,16115905012362416,28,0.759,0.839332736630119
"atc_a04aa01","atc_c09da01",0.855333999346001,0.117104503475558,6.24737929562137,48,0.878,0.923600681140911
"atc_a04aa01","atc_m02aa07",1.48177118748553,0.201332738630738,10.9055579683405,38,0.699,0.795958064516129
"atc_a04aa01","atc_r03al01",2.28291309595088,0.7616572905734,6.84256852545912,22,0.141,0.234857431749242
"atc_a04aa01","atc_a07aa02",0.45247608441225,0.135429849265171,1.51173916293868,35,0.198,0.309951219512195
"atc_a04aa01","atc_j01ca04",1.89288554912434,0.714566613841595,5.01425008204769,31,0.199,0.310827433628319
"atc_a04aa01","atc_r03dc03",1.27300242575741,0.381458761902616,4.24825784024843,30,0.695,0.793964401294498
"atc_a04aa01","atc_r03ba01",0.0010295792775363,2.04309777390882e-21,518836397488767,33,0.741,0.825895805142084
"atc_a04aa01","atc_m01ae01",1.27155350410658,0.724825044515289,2.23067390681424,341,0.402,0.537086780210868
"atc_a04aa01","atc_n06ca01",7.84007855667578,2.70715204679073,22.7053489100159,34,0.000147,0.000623582832618026
"atc_a04aa01","atc_n06dx01",0.714973072834225,0.317873193964996,1.60814596695532,54,0.417,0.552497050938338
"atc_a04aa01","atc_a10ba02",1.16549507306037,0.664782864110683,2.04334202739291,314,0.593,0.715305345374664
"atc_a04aa01","atc_g04cb02",0.965405303826793,0.224628494618607,4.14910584803296,24,0.962,0.974621566215662
"atc_a04aa01","atc_a12ba01",0.416432775563282,0.167078142130114,1.03793503059358,104,0.0601,0.116659151610369
"atc_a04aa01","atc_c07fb02",0.00150827408340758,6.64611250226283e-33,3.42288926030734e+26,12,0.851,0.902885787891799
"atc_a04aa01","atc_g03fa01",0.00121107650345171,5.47682401612663e-87,2.67802341812341e+80,11,0.945,0.963919504643963
"atc_a04aa01","atc_n06ax11",0.337796078978568,0.169820591057013,0.671921998758011,214,0.00198,0.00642492449113592
"atc_a04aa01","atc_c03da01",0.415581916614273,0.214649033015919,0.804608001210904,166,0.00919,0.0237288296760711
"atc_a04aa01","atc_r01ad09",0.00118235777178885,1.82209292615532e-16,7672330430.80433,63,0.654,0.761561734213007
"atc_c03da01","atc_n02ax02",0.738862348291697,0.59902576237799,0.911342389609352,14925,0.0047,0.0135200232828871
"atc_c03da01","atc_a04aa02",0.669230441514996,0.237966450751134,1.88206943641286,78,0.446,0.579120336311088
"atc_c03da01","atc_a10ad05",0.631464505020949,0.495184758331878,0.80524978685654,10047,0.00021,0.000862693266832918
"atc_c03da01","atc_c10aa01",1.23321753505253,1.12493542502935,1.35192247921374,124167,7.8e-06,4.15383620689655e-05
"atc_c03da01","atc_l02bb03",0.885067257559339,0.544019306853694,1.43991957736581,1520,0.623,0.738160153440422
"atc_c03da01","atc_a10bb01",1.12052803721556,0.665325463146169,1.88717124435429,9507,0.669,0.773741633512754
"atc_c03da01","atc_j01ca08",0.702896170237342,0.553547575559548,0.892539409345084,11229,0.00382,0.0112909330143541
"atc_c03da01","atc_c10aa02",1.91398964843463,1.38154076694388,2.65164551200228,10670,9.5e-05,0.000417695729537367
"atc_a04aa01","atc_g03ca03",1.65147676518342,0.86154600286305,3.16567600206743,373,0.131,0.221031751451007
"atc_g03ca03","atc_a10ad05",3.11232722563847,2.16493468407482,4.47430623690618,8081,8.76e-10,7.67587234042553e-09
"atc_g03ca03","atc_a04aa02",0.927680689350419,0.226092857944344,3.80636287770539,243,0.917,0.948673644546787
"atc_g03ca03","atc_a10bb01",3.56994011769895,1.6837876853081,7.56893078335136,13454,0.000904,0.00320026361031519
"atc_c03da01","atc_g04ca02",1.21050748396444,1.0422073699003,1.40598542195503,23077,0.0124,0.030981193124368
"atc_g03ca03","atc_c10aa01",1.21243275074068,1.06708697043034,1.37757578885608,534470,0.00311,0.00944660110633067
"atc_g03ca03","atc_c10aa02",2.13716077218426,1.40231330128052,3.25708681647136,49452,0.000411,0.00158808600469117
"atc_g03ca03","atc_j01ca08",1.55073751065675,1.26693304392619,1.8981167461743,67593,2.1e-05,0.000103471585244267
"atc_g03ca03","atc_n02ax02",1.20724652161041,0.918226761463096,1.58723773375778,46670,0.177,0.283636186770428
"atc_g03ca03","atc_g04ca02",2.53824340073225,1.20655350252822,5.33973797917855,3648,0.0141,0.0345817369727047
"atc_a04aa01","atc_n02ab03",0.163650405049453,0.118848529448263,0.225341072347962,827,1.4e-28,3.66074074074074e-27
"atc_n02ab03","atc_a10bb01",0.98800720496958,0.4062287022473,2.40297702174069,558,0.979,0.985581177429212
"atc_n02ab03","atc_a10ad05",0.386157045145521,0.285764895522558,0.52181799042475,1660,5.86e-10,5.21803963963964e-09
"atc_n02ab03","atc_l02bb03",0.827098070457745,0.630530571450286,1.08494536051035,1089,0.17,0.274286647078028
"atc_n02ab03","atc_a04aa02",0.244819794101995,0.148792501152133,0.40282091583944,287,3.05e-08,2.29423135464231e-07
"atc_n02ab03","atc_c10aa01",0.800019863185903,0.712006052497961,0.898913400028751,15617,0.000175,0.000730447635135135
"atc_n02ab03","atc_j01ca08",0.280355418805762,0.224846764847072,0.34956767515518,5329,1.36e-29,3.71332596685083e-28
"atc_n02ab03","atc_n02ax02",0.551826200939263,0.460332994650328,0.661504084177954,4732,1.3e-10,1.22140684410646e-09
"atc_a04aa01","atc_h02ab06",0.434750459291828,0.273297255130585,0.691583827887864,360,0.000437,0.00167935769828927
"atc_n02ab03","atc_c10aa02",1.38812394562531,0.862298147608072,2.23459611245063,1014,0.177,0.283636186770428
"atc_n02ab03","atc_g04ca02",0.76310276349389,0.651407204876519,0.893950547818084,5205,0.000813,0.00291148260869565
"atc_h02ab06","atc_a04aa02",0.485200920126829,0.258659217120431,0.910154818810538,329,0.0242,0.0553687037037037
"atc_h02ab06","atc_c10aa01",1.23288771767571,1.13711292963441,1.33672925949785,161424,3.89e-07,2.5228845144357e-06
"atc_h02ab06","atc_j01ca08",0.622331539888534,0.506603567408275,0.764496285569796,17695,6.24e-06,3.38508013172338e-05
"atc_h02ab06","atc_c10aa02",1.72367576674548,1.23056714722603,2.41438117014828,10976,0.00154,0.00513887913571911
"atc_h02ab06","atc_l02bb03",1.09947993777543,0.815302394218593,1.4827089214294,3653,0.534,0.663405731523379
"atc_h02ab06","atc_n02ax02",0.748359125019439,0.636458755458073,0.879933499534919,27352,0.000452,0.00173161550387597
"atc_h02ab06","atc_a10bb01",0.65284914530182,0.26942444409423,1.58193518021049,5360,0.345,0.477320828667413
"atc_h02ab06","atc_a10ad05",0.771783968388112,0.610628614830711,0.975470980877696,9096,0.0302,0.0665693131132917
"atc_c07ab07","atc_a10bb01",1.46297871922903,1.12178048126308,1.90795504884085,79294,0.00498,0.014176935483871
"atc_h02ab06","atc_a07aa02",0.606795337875449,0.388949252203544,0.946654557069811,1978,0.0277,0.0618587437867149
"atc_c07ab07","atc_a04aa02",0.746219636274505,0.431095718500324,1.29169398271636,580,0.296,0.423028340080972
"atc_a04aa01","atc_c07ab07",0.557687062962778,0.385735423200992,0.806290637284799,896,0.0019,0.00618563899868248
"atc_c07ab07","atc_a10ad05",0.815995862928005,0.70522101044626,0.944171030715994,63481,0.0063,0.0172299944659657
"atc_h02ab06","atc_g04ca02",1.19338292804498,1.06245133689459,1.34044992320483,42671,0.00287,0.00880965217391304
"atc_c07ab07","atc_c10aa01",1.08237991162722,1.03394210666555,1.13308691612567,1822739,0.000702,0.0025813125
"atc_c07ab07","atc_n02ax02",0.907246852280007,0.81104848508327,1.01485529670581,118753,0.0887,0.160982519280206
"atc_c07ab07","atc_l02bb03",1.14755215691894,0.954639199007616,1.37944885797508,24524,0.143,0.237308932169241
"atc_c07ab07","atc_j01ca08",0.942578098473899,0.835594322517046,1.06325934461402,101328,0.336,0.46774985915493
"atc_c07ab07","atc_g04ca02",1.01046639413716,0.93932720002305,1.08699325821237,327307,0.78,0.854524495677233
"atc_c07ab07","atc_c09da01",0.951983035743921,0.807902358953296,1.1217589480966,184438,0.557,0.683389771598808
"atc_c07ab07","atc_c10aa02",1.48942247931293,1.23230654447479,1.80018464709862,124062,3.78e-05,0.000178081601525262
"atc_c07ab07","atc_n04ba02",0.805485215690976,0.690007260071913,0.940289284244805,55176,0.00615,0.0169133555926544
"atc_c07ab07","atc_h02aa02",0.682155436602916,0.477126888821097,0.975287812507662,5864,0.036,0.0766531667384748
"atc_b01aa03","atc_a04aa02",0.695217070250156,0.330051784121072,1.46439679474635,255,0.339,0.471129921259843
"atc_b01aa03","atc_a10ad05",0.888854023580534,0.760011741729867,1.03953851217751,40198,0.14,0.23358541525996
"atc_a04aa01","atc_b01aa03",0.394622197535538,0.233166624849114,0.667877226805295,450,0.000533,0.00201382721712538
"atc_b01aa03","atc_n02ax02",0.664644871502077,0.580647631010372,0.760793261905381,77025,3.1e-09,2.57915824915825e-08
"atc_b01aa03","atc_a10bb01",1.4168366394475,1.04154136796343,1.927360856349,46198,0.0265,0.0596370673952641
"atc_c07ab07","atc_c07aa07",1.96202256434062,1.18328042964366,3.2532715377884,9174,0.009,0.0233357817418678
"atc_c07ab07","atc_c10aa04",1.1999165095876,1.02788463058641,1.40074049862919,182793,0.021,0.0486782363977486
"atc_c07ab07","atc_a07aa02",0.835773779972916,0.579462558054835,1.20545806037068,4878,0.337,0.468877815315315
"atc_b01aa03","atc_c10aa01",1.22170686439949,1.1606324666222,1.28599509788372,951211,1.96e-14,2.53568586387435e-13
"atc_c07ab07","atc_m02aa07",0.989790579403318,0.762925628831441,1.2841165036966,93256,0.938,0.961143686502177
"atc_c07ab07","atc_r03al01",1.07718953733536,0.921693027253236,1.25891947214,56695,0.35,0.482751883896176
"atc_b01aa03","atc_l02bb03",0.631017820662385,0.502065633988082,0.793090510558543,19105,7.9e-05,0.000353
"atc_a04aa01","atc_c03ea01",1.23641118179466,0.3889256884648,3.93060334096505,132,0.719,0.809960793252792
"atc_a04aa01","atc_n02be01",0.302139599642418,0.21610154940457,0.422432592101304,1046,2.57e-12,2.82243111111111e-11
"atc_a04aa01","atc_a02bc01",0.476869425706399,0.299561271068709,0.759124997574842,354,0.0018,0.00589502982107356
"atc_a04aa01","atc_n03ax16",0.212330983836102,0.0775393305104159,0.58143972097813,151,0.00257,0.00800815889029004
"atc_a04aa01","atc_c03ca01",0.292099510394224,0.208203920921576,0.409800754927586,959,1.05e-12,1.1984064665127e-11
"atc_a04aa01","atc_a03fa01",0.237186470516427,0.17217530960269,0.326745001509559,1134,1.32e-18,2.16725581395349e-17
"atc_a04aa01","atc_c01aa05",0.518694722885945,0.238859110944345,1.12637200434199,155,0.0971,0.173300180570603
"atc_a04aa01","atc_a12ax",0.300401313305268,0.194503653088387,0.463955034276512,726,5.87e-08,4.24116081871345e-07
"atc_a04aa01","atc_j01ma12",0.26945138740357,0.106090905316473,0.68435696685902,64,0.00582,0.0162041915492958
"atc_a04aa01","atc_n05ax08",0.256293430296225,0.0924571627869044,0.710451418073469,77,0.00887,0.023083486045287
"atc_a04aa01","atc_b03xa02",0.0991871180598097,0.0308069291474788,0.319346480199756,81,0.000107,0.000464669595782074
"atc_a04aa01","atc_a06ad11",0.359672014049518,0.236142937647659,0.54782056570947,448,1.9e-06,1.12858173076923e-05
"atc_a04aa01","atc_a02bc02",0.368790035022064,0.261760659858122,0.519581857737112,914,1.17e-08,9.09141509433962e-08
"atc_a04aa01","atc_n06da02",0.2231334234438,0.0541163552508104,0.920027308324769,66,0.038,0.080117747440273
"atc_a04aa01","atc_c01da14",0.72094608579878,0.446081906525739,1.16517449155628,416,0.182,0.290143225806452
"atc_a04aa01","atc_c09aa05",0.538183562078585,0.294877283866364,0.982244351595619,278,0.0436,0.0895930145530145
"atc_a04aa01","atc_j01db01",0.376146649449547,0.181520755904267,0.77944971740168,180,0.00853,0.0223279978813559
"atc_a04aa01","atc_j01ma02",0.501667664774851,0.19796875481338,1.27126346840892,64,0.146,0.241315050167224
"atc_a04aa01","atc_r03al02",8.90292251215633e-05,9.91064868442059e-41,7.99766309767991e+31,8,0.825,0.88441431670282
"atc_a04aa01","atc_p01ab01",0.271230312868072,0.0829883612477025,0.886460239875493,48,0.0308,0.0675004878048781
"atc_a04aa01","atc_b03ba03",0.892572592460381,0.406048668240103,1.96204518109724,94,0.777,0.851993343687597
"atc_a04aa01","atc_b02aa02",0.388532893927338,0.111678020774969,1.35172354072903,20,0.137,0.229743467933492
"atc_a04aa01","atc_a10ae05",0.000164398937586505,3.56451478235621e-29,7.58224115477115e+20,17,0.764,0.841847937569677
"atc_a04aa01","atc_a11cc03",0.846639005929587,0.0980938001481449,7.30726717976981,6,0.88,0.925113805573282
"atc_a04aa01","atc_l02ae02",0.655735160643175,0.297162137066098,1.44698313570173,87,0.296,0.423028340080972
"atc_a04aa01","atc_c10aa05",0.860109549685089,0.314935278913432,2.34901736004888,183,0.769,0.845660436137072
"atc_a04aa01","atc_r03ak06",0.477505949325153,0.192098384924054,1.1869539232777,119,0.112,0.194211929824561
"atc_a04aa01","atc_b01ac04",0.660247356078322,0.262721728073064,1.65927110180693,78,0.377,0.511428493000274
"atc_a04aa01","atc_c09ba02",1.56327162008606,0.378548971143037,6.45575168461646,65,0.537,0.666462581617278
"atc_a04aa01","atc_c08db01",2.14691685882046,0.517684805067737,8.90358757600465,56,0.292,0.418886502177068
"atc_a04aa01","atc_n03ag01",0.382022833821,0.0507592228039996,2.87517100338912,20,0.35,0.482751883896176
"atc_a04aa01","atc_m01ax05",1.21060280103384,0.165989437040376,8.82923135352571,54,0.85,0.902212199312715
"atc_a04aa01","atc_n05ba04",0.640055337213094,0.37076278738859,1.10494054050144,302,0.109,0.189742162733357
"atc_a04aa01","atc_a10ab05",0.29015866264568,0.0904622286441745,0.930687324092933,83,0.0375,0.079198717948718
"atc_a04aa01","atc_j01cr02",0.883837704757546,0.301565395089501,2.59038039865034,28,0.822,0.882346655082537
"atc_a04aa01","atc_j01ma14",0.495434458581524,0.106793818192737,2.29840366140838,12,0.37,0.504703284570798
"atc_a04aa01","atc_c08ca02",2.64075441289626,1.05071242715983,6.63700522518925,78,0.0389,0.0817363095238095
"atc_a04aa01","atc_b03xa01",0.187845471691986,0.044485408146875,0.793202146615882,37,0.0229,0.0526870577281192
"atc_a02bc02","atc_c08ca02",1.25064800836111,1.05071292443935,1.48862777304486,42974,0.0119,0.0298830284552846
"atc_a04aa01","atc_c07ab03",0.960260620878844,0.131668935020345,7.00317398229236,51,0.968,0.977693848354792
"atc_a12ax","atc_c08ca02",1.22409712177607,1.05871329018802,1.41531590981951,104498,0.00633,0.0172929021558872
"atc_a06ad11","atc_c08ca02",1.18593538699261,0.961358358430806,1.46297447750598,24833,0.111,0.19268071654373
"atc_a04aa01","atc_n06ab04",0.449782866349285,0.234161463716552,0.863953545773291,280,0.0164,0.0394782269849002
"atc_a04aa01","atc_h02ab07",0.672358535045275,0.333499147728513,1.35552370291583,123,0.267,0.390967111111111
"atc_c03ca01","atc_c08ca02",1.19851697808675,1.07098407200129,1.3412365172509,150716,0.00161,0.00534719086021505
"atc_n05ax08","atc_c08ca02",1.73722508779245,1.35704688619407,2.22391063739849,10954,1.17e-05,5.97946225439504e-05
"atc_a02bc05","atc_c01aa05",1.05340310039949,0.940988793588046,1.1792468725372,52147,0.366,0.500490315439956
"atc_n02be01","atc_c08ca02",1.34263591164406,1.18389589854331,1.5226602216076,91568,4.44e-06,2.48218099547511e-05
"atc_a02bc05","atc_a03fa01",0.466991019707045,0.402066605074343,0.542399218772974,15489,2.07e-23,4.37176923076923e-22
"atc_c03ea01","atc_c08ca02",1.54369197234067,1.1690808505098,2.0383405514083,102599,0.0022,0.00702805429864253
"atc_a02bc01","atc_c08ca02",1.17459265739316,0.902125372738425,1.52935274020051,20215,0.232,0.349769371568029
"atc_n06da02","atc_c08ca02",1.57678176714165,1.27771058880039,1.9458559418566,26421,2.2e-05,0.000107647524752475
"atc_a02bc05","atc_a02bc02",0.354686001378733,0.290989516505856,0.43232540156306,22331,1.03e-24,2.29290990990991e-23
"atc_a02bc05","atc_a12ax",0.603357285962948,0.557678543862791,0.652777515884027,189732,2.77e-36,9.9198115942029e-35
"atc_a02bc05","atc_a06ad11",0.541820923574448,0.484849358283048,0.605486855262961,49503,3.04e-27,7.47446766169154e-26
"atc_a02bc05","atc_n05ax08",0.632555324330306,0.549091054592367,0.728706532354025,22185,2.24e-10,2.06531343283582e-09
"atc_a02bc05","atc_n02be01",0.556393761162396,0.517991492566484,0.597643053801127,191039,4.33e-58,2.74344358974359e-56
"atc_a02bc05","atc_n06da02",0.627167967336545,0.543263937204649,0.724030498466313,32239,1.93e-10,1.78950469043152e-09
"atc_a02bc05","atc_a02bc01",0.536633368363609,0.411645966975091,0.699570492958817,9479,4.2e-06,2.36136518771331e-05
"atc_a02bc05","atc_c03ca01",0.832233324282392,0.777797265630481,0.8904792246662,216019,1.03e-07,7.15929676511955e-07
"atc_a02bc05","atc_c03ea01",1.03249219863105,0.829170212912636,1.28567105237571,57082,0.775,0.850555185431934
"atc_a02bc05","atc_c10aa05",1.02322570165522,0.857228863579475,1.22136675631285,68858,0.799,0.86821855760774
"atc_a02bc05","atc_c09aa05",0.85848964787487,0.773793511954403,0.952456261421519,84029,0.00399,0.0117232936979786
"atc_a02bc05","atc_j01db01",0.647695327068014,0.544538640508088,0.770393881165741,24453,9.25e-07,5.73569636135508e-06
"atc_a02bc05","atc_b03xa02",0.666160275089473,0.486695171343367,0.911801756492464,2517,0.0112,0.028196841569027
"atc_a02bc05","atc_j01ma12",0.607365248184128,0.437909092241526,0.842395262481343,2819,0.00281,0.00865234890965732
"atc_a02bc05","atc_j01ma02",0.48665356567262,0.36669028155034,0.645863020913911,8237,6.12e-07,3.88753727506427e-06
"atc_a02bc05","atc_r03al02",0.561128897943592,0.401194693578054,0.784820051579601,3308,0.000737,0.00268009860191317
"atc_a02bc05","atc_l02ae02",0.845090534099966,0.651616062573848,1.09601044517596,7175,0.204,0.31663567839196
"atc_a02bc05","atc_n03ax16",0.521230763022407,0.438682665668926,0.619312157927752,30633,1.29e-13,1.55492195121951e-12
"atc_a02bc05","atc_a10ae05",0.817306720840745,0.627726284972108,1.0641425919597,6600,0.134,0.225631345826235
"atc_a02bc05","atc_p01ab01",0.482318546103591,0.334142165622245,0.696204202430641,3484,9.88e-05,0.00043247971656333
"atc_a02bc05","atc_c01da14",0.9971917042566,0.918457998024581,1.08267476267496,160960,0.947,0.964963711340206
"atc_a02bc05","atc_b03ba03",0.769183385983798,0.64962036373813,0.910752055044875,28277,0.00233,0.00737659192825112
"atc_a02bc05","atc_b02aa02",0.641716324749792,0.362089040758075,1.13728888504394,581,0.129,0.217954871794872
"atc_a02bc05","atc_b01ac04",0.639152442178644,0.525215099266046,0.77780674035038,22136,7.88e-06,4.19192249730893e-05
"atc_a02bc05","atc_a11cc03",0.700378514013188,0.502296577493104,0.976574567438807,3262,0.0358,0.076293057352307
"atc_a02bc05","atc_c09ba02",1.34411625470948,0.987097802978147,1.83026291895642,20723,0.0604,0.117057568627451
"atc_a02bc05","atc_c08db01",1.35962337010987,0.928887542846661,1.99009634996696,15623,0.114,0.197264705882353
"atc_a02bc05","atc_j01ma14",0.517537191853846,0.311349490453582,0.860270381563053,1055,0.0111,0.0279735849056604
